month,product_id,demand_units
2025-10,SKU-080,107
2025-10,SKU-081,34
2025-10,SKU-082,320
2025-10,SKU-083,111
2025-10,SKU-084,155
2025-10,SKU-085,361
2025-10,SKU-086,103
2025-10,SKU-087,595
2025-10,SKU-088,156
2025-10,SKU-089,122
2025-10,SKU-090,413
2025-10,SKU-091,138
2025-10,SKU-092,112
2025-10,SKU-093,360
2025-10,SKU-094,229
2025-10,SKU-095,194
2025-10,SKU-096,150
2025-10,SKU-097,66
2025-10,SKU-098,143
2025-10,SKU-099,108
2025-10,SKU-100,198
2025-10,SKU-101,238
2025-10,SKU-102,40
2025-10,SKU-103,95
2025-10,SKU-104,241
2025-10,SKU-105,130
2025-10,SKU-106,192
2025-10,SKU-107,333
2025-10,SKU-108,39
2025-10,SKU-109,344
2025-10,SKU-110,75
2025-10,SKU-111,62
2025-10,SKU-112,219
2025-10,SKU-113,30
2025-10,SKU-114,91
2025-10,SKU-115,72
2025-10,SKU-116,46
2025-10,SKU-117,54
2025-10,SKU-118,686
2025-10,SKU-119,225
2025-10,SKU-120,16
2025-10,SKU-121,111
2025-10,SKU-122,198
2025-10,SKU-123,114
2025-10,SKU-124,134
2025-10,SKU-125,134
2025-10,SKU-126,42
2025-10,SKU-127,143
2025-10,SKU-128,70
2025-11,SKU-001,234
2025-11,SKU-002,61
2025-11,SKU-003,168
2025-11,SKU-004,405
2025-11,SKU-005,64
2025-11,SKU-006,119
2025-11,SKU-007,251
2025-11,SKU-008,115
2025-11,SKU-009,381
2025-11,SKU-010,127
2025-11,SKU-011,250
2025-11,SKU-012,133
2025-11,SKU-013,824
2025-11,SKU-014,97
2025-11,SKU-015,231
2025-11,SKU-016,290
2025-11,SKU-017,443
2025-11,SKU-018,83
2025-11,SKU-019,654
2025-11,SKU-020,56
2025-11,SKU-021,520
2025-11,SKU-022,170
2025-11,SKU-023,118
2025-11,SKU-024,28
2025-11,SKU-025,492
2025-11,SKU-026,319
2025-11,SKU-027,206
2025-11,SKU-028,206
2025-11,SKU-029,47
2025-11,SKU-030,528
2025-11,SKU-031,139
2025-11,SKU-032,154
2025-11,SKU-033,267
2025-11,SKU-034,238
2025-11,SKU-035,78
2025-11,SKU-036,80
2025-11,SKU-037,193
2025-11,SKU-038,117
2025-11,SKU-039,376
2025-11,SKU-040,245
2025-11,SKU-041,686
2025-11,SKU-042,23
2025-11,SKU-043,185
2025-11,SKU-044,112
2025-11,SKU-045,109
2025-11,SKU-046,102
2025-11,SKU-047,81
2025-11,SKU-048,77
2025-11,SKU-049,101
2025-11,SKU-050,36
2025-11,SKU-051,65
2025-11,SKU-052,62
2025-11,SKU-053,92
2025-11,SKU-054,113
2025-11,SKU-055,158
2025-11,SKU-056,32
2025-11,SKU-057,169
2025-11,SKU-058,236
2025-11,SKU-059,30
2025-11,SKU-060,32
2025-11,SKU-061,107
2025-11,SKU-062,254
2025-11,SKU-063,157
2025-11,SKU-064,123
2025-11,SKU-065,29
2025-11,SKU-066,62
2025-11,SKU-067,164
2025-11,SKU-068,332
2025-11,SKU-069,70
2025-11,SKU-070,216
2025-11,SKU-071,57
2025-11,SKU-072,210
2025-11,SKU-073,102
2025-11,SKU-074,69
2025-11,SKU-075,98
2025-11,SKU-076,209
2025-11,SKU-077,452
2025-11,SKU-078,716
2025-11,SKU-079,33
2025-11,SKU-080,130
2025-11,SKU-081,35
2025-11,SKU-082,327
2025-11,SKU-083,133
2025-11,SKU-084,102
2025-11,SKU-085,401
2025-11,SKU-086,98
2025-11,SKU-087,639
2025-11,SKU-088,194
2025-11,SKU-089,149
2025-11,SKU-090,390
2025-11,SKU-091,126
2025-11,SKU-092,107
2025-11,SKU-093,336
2025-11,SKU-094,226
2025-11,SKU-095,218
2025-11,SKU-096,110
2025-11,SKU-097,90
2025-11,SKU-098,137
2025-11,SKU-099,101
2025-11,SKU-100,150
2025-11,SKU-101,238
2025-11,SKU-102,33
2025-11,SKU-103,102
2025-11,SKU-104,189
2025-11,SKU-105,123
2025-11,SKU-106,172
2025-11,SKU-107,326
2025-11,SKU-108,43
2025-11,SKU-109,232
2025-11,SKU-110,89
2025-11,SKU-111,69
2025-11,SKU-112,210
2025-11,SKU-113,36
2025-11,SKU-114,88
2025-11,SKU-115,70
2025-11,SKU-116,40
2025-11,SKU-117,47
2025-11,SKU-118,659
2025-11,SKU-119,260
2025-11,SKU-120,15
2025-11,SKU-121,131
2025-11,SKU-122,208
2025-11,SKU-123,130
2025-11,SKU-124,150
2025-11,SKU-125,160
2025-11,SKU-126,43
2025-11,SKU-127,138
2025-11,SKU-128,77
2025-12,SKU-001,245
2025-12,SKU-002,59
2025-12,SKU-003,165
2025-12,SKU-004,452
2025-12,SKU-005,57
2025-12,SKU-006,130
2025-12,SKU-007,266
2025-12,SKU-008,141
2025-12,SKU-009,417
2025-12,SKU-010,158
2025-12,SKU-011,306
2025-12,SKU-012,126
2025-12,SKU-013,889
2025-12,SKU-014,106
2025-12,SKU-015,213
2025-12,SKU-016,308
2025-12,SKU-017,480
2025-12,SKU-018,86
2025-12,SKU-019,678
2025-12,SKU-020,75
2025-12,SKU-021,565
2025-12,SKU-022,150
2025-12,SKU-023,135
2025-12,SKU-024,23
2025-12,SKU-025,448
2025-12,SKU-026,340
2025-12,SKU-027,190
2025-12,SKU-028,156
2025-12,SKU-029,50
2025-12,SKU-030,491
2025-12,SKU-031,105
2025-12,SKU-032,180
2025-12,SKU-033,234
2025-12,SKU-034,214
2025-12,SKU-035,74
2025-12,SKU-036,85
2025-12,SKU-037,177
2025-12,SKU-038,122
2025-12,SKU-039,332
2025-12,SKU-040,265
2025-12,SKU-041,592
2025-12,SKU-042,27
2025-12,SKU-043,193
2025-12,SKU-044,66
2025-12,SKU-045,87
2025-12,SKU-046,75
2025-12,SKU-047,59
2025-12,SKU-048,83
2025-12,SKU-049,118
2025-12,SKU-050,28
2025-12,SKU-051,67
2025-12,SKU-052,117
2025-12,SKU-053,67
2025-12,SKU-054,91
2025-12,SKU-055,172
2025-12,SKU-056,43
2025-12,SKU-057,194
2025-12,SKU-058,229
2025-12,SKU-059,37
2025-12,SKU-060,36
2025-12,SKU-061,120
2025-12,SKU-062,235
2025-12,SKU-063,189
2025-12,SKU-064,167
2025-12,SKU-065,39
2025-12,SKU-066,99
2025-12,SKU-067,188
2025-12,SKU-068,343
2025-12,SKU-069,107
2025-12,SKU-070,266
2025-12,SKU-071,56
2025-12,SKU-072,203
2025-12,SKU-073,132
2025-12,SKU-074,91
2025-12,SKU-075,101
2025-12,SKU-076,289
2025-12,SKU-077,446
2025-12,SKU-078,741
2025-12,SKU-079,38
2025-12,SKU-080,114
2025-12,SKU-081,38
2025-12,SKU-082,350
2025-12,SKU-083,106
2025-12,SKU-084,164
2025-12,SKU-085,365
2025-12,SKU-086,106
2025-12,SKU-087,675
2025-12,SKU-088,146
2025-12,SKU-089,134
2025-12,SKU-090,374
2025-12,SKU-091,105
2025-12,SKU-092,120
2025-12,SKU-093,301
2025-12,SKU-094,217
2025-12,SKU-095,173
2025-12,SKU-096,122
2025-12,SKU-097,76
2025-12,SKU-098,118
2025-12,SKU-099,81
2025-12,SKU-100,138
2025-12,SKU-101,209
2025-12,SKU-102,33
2025-12,SKU-103,104
2025-12,SKU-104,238
2025-12,SKU-105,111
2025-12,SKU-106,168
2025-12,SKU-107,325
2025-12,SKU-108,40
2025-12,SKU-109,266
2025-12,SKU-110,60
2025-12,SKU-111,59
2025-12,SKU-112,161
2025-12,SKU-113,29
2025-12,SKU-114,79
2025-12,SKU-115,84
2025-12,SKU-116,50
2025-12,SKU-117,45
2025-12,SKU-118,666
2025-12,SKU-119,277
2025-12,SKU-120,20
2025-12,SKU-121,120
2025-12,SKU-122,238
2025-12,SKU-123,143
2025-12,SKU-124,173
2025-12,SKU-125,142
2025-12,SKU-126,56
2025-12,SKU-127,155
2025-12,SKU-128,56
